dl_los,dl_del_ms,ul_rat_kb,ul_jit_ms,ul_del_ms,dl_rat_kb,dl_jit_ms,ul_los,QoE,availableQualityLevels,bufferSizeWhenStart,clen_audio,clen_video,dur,getVideoLoadedFraction,httpInfo,join_time,player_load_time,resolution,stallingNumber,timeout,totalStallDuration,ts_firstBuffering,ts_onPlayerReadyEvent,ts_onYTIframeAPIReady,ts_startPlaying,ts_start_js,bitrate_switches
18.0,1.0,800.0,270.0,223.0,800.0,120.0,18.0,1.0,,0.06153871734756655,476991.0,1750497.0,60.101,1.0,,12455.0,11616.0,small,0.0,no,0.0,1518356439086.0,1518356439051.0,1518356428491.0,1518356451541.0,1518356427435.0,3.0
6.0,2444.0,4800.0,120.0,371.0,7200.0,210.0,15.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,15986.0,hd1080,0.0,no,0.0,1518356498673.0,1518356498629.0,1518356486111.0,0.0,1518356482643.0,1.0
18.0,699.0,4000.0,210.0,667.0,6400.0,150.0,6.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,10761.0,hd1080,0.0,no,0.0,1518356525656.0,1518356525550.0,1518356522043.0,0.0,1518356514789.0,1.0
24.0,1.0,3200.0,240.0,371.0,5600.0,240.0,3.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,5426.0,hd1080,0.0,no,0.0,1518356546411.0,1518356546308.0,1518356542202.0,0.0,1518356540882.0,1.0
,2095.0,,270.0,1.0,1600.0,90.0,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,11668.0,hd1080,0.0,no,0.0,1518356573750.0,1518356573700.0,1518356565669.0,0.0,1518356562032.0,1.0
6.0,3142.0,4800.0,60.0,297.0,,120.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,19013.0,hd1080,0.0,no,0.0,1518356608313.0,1518356608190.0,1518356597363.0,0.0,1518356589177.0,0.0
18.0,2444.0,5600.0,180.0,593.0,,180.0,12.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,19462.0,hd1080,0.0,no,0.0,1518356643858.0,1518356643784.0,1518356630211.0,0.0,1518356624322.0,1.0
3.0,350.0,4800.0,180.0,1.0,5600.0,210.0,18.0,0.0,,0.08805972630983855,476991.0,839533.0,60.101,null,,12795.0,3806.0,tiny,2.0,no,4152.0,1518356663363.0,1518356663235.0,1518356661670.0,1518356676158.0,1518356659429.0,1.0
,2444.0,4800.0,60.0,519.0,3200.0,60.0,6.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,9796.0,hd1080,0.0,no,0.0,1518356701369.0,1518356701324.0,1518356694563.0,0.0,1518356691528.0,1.0
6.0,2793.0,3200.0,30.0,371.0,4800.0,270.0,24.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,15836.0,hd1080,0.0,no,0.0,1518356732614.0,1518356732501.0,1518356722433.0,0.0,1518356716665.0,1.0
27.0,1048.0,,270.0,149.0,800.0,150.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,21745.0,hd1080,0.0,no,0.0,1518356769582.0,1518356769528.0,1518356751067.0,0.0,1518356747783.0,0.0
6.0,2793.0,5600.0,120.0,519.0,1600.0,210.0,3.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,13169.0,hd1080,0.0,no,0.0,1518356798114.0,1518356798090.0,1518356788080.0,0.0,1518356784921.0,1.0
9.0,1.0,3200.0,150.0,149.0,,90.0,9.0,1.0,,0.08805972630983855,944165.0,3164130.0,60.101,0.9976555485351334,,2962.0,1909.0,small,0.0,no,0.0,1518356828403.0,1518356828280.0,1518356827005.0,1518356831365.0,1518356826371.0,2.0
6.0,3142.0,4000.0,,519.0,4000.0,270.0,15.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,15452.0,hd1080,0.0,no,0.0,1518356874001.0,1518356873958.0,1518356862733.0,0.0,1518356858506.0,1.0
9.0,2095.0,800.0,240.0,1.0,3200.0,270.0,27.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,9703.0,hd1080,0.0,no,0.0,1518356899433.0,1518356899308.0,1518356894221.0,0.0,1518356889605.0,1.0
18.0,2793.0,1600.0,,593.0,6400.0,210.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518356942614.0,0.0,1518356914783.0,0.0
6.0,3142.0,4800.0,150.0,445.0,4800.0,210.0,3.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,22801.0,hd1080,0.0,no,0.0,1518356967695.0,1518356967651.0,1518356956291.0,0.0,1518356944850.0,1.0
24.0,3491.0,2400.0,150.0,519.0,4000.0,30.0,,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,20859.0,hd1080,0.0,no,0.0,1518357003907.0,1518357003855.0,1518356987492.0,0.0,1518356982996.0,1.0
21.0,2444.0,6400.0,90.0,667.0,2400.0,30.0,24.0,0.0,,0.0,944165.0,1750497.0,60.101,0.0,,310000.0,26742.0,hd1080,0.0,no,0.0,1518357045909.0,1518357045809.0,1518357033005.0,0.0,1518357019067.0,1.0
21.0,1746.0,6400.0,30.0,741.0,4800.0,120.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,16159.0,hd1080,0.0,no,0.0,1518357077400.0,1518357077357.0,1518357071125.0,0.0,1518357061198.0,0.0
24.0,3491.0,2400.0,150.0,667.0,6400.0,30.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518357097531.0,0.0,1518357093304.0,0.0
27.0,2444.0,1600.0,150.0,75.0,2400.0,90.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518357138125.0,0.0,1518357123389.0,0.0
15.0,699.0,4800.0,270.0,1.0,4000.0,180.0,9.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,13292.0,hd1080,0.0,no,0.0,1518357166806.0,1518357166730.0,1518357160394.0,0.0,1518357153438.0,1.0
,1746.0,5600.0,240.0,149.0,4000.0,180.0,15.0,0.0,,0.0,944165.0,839533.0,60.101,0.0,,310000.0,6237.0,hd1080,0.0,no,0.0,1518357188822.0,1518357188788.0,1518357184259.0,0.0,1518357182551.0,2.0
15.0,2095.0,6400.0,60.0,741.0,6400.0,90.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518357223724.0,0.0,1518357204684.0,0.0
3.0,1746.0,2400.0,30.0,223.0,5600.0,60.0,21.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,18599.0,hd1080,0.0,no,0.0,1518357253460.0,1518357253344.0,1518357236825.0,0.0,1518357234745.0,1.0
27.0,2095.0,6400.0,30.0,75.0,1600.0,270.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,16821.0,hd1080,0.0,no,0.0,1518357285717.0,1518357285649.0,1518357279985.0,0.0,1518357268828.0,0.0
15.0,1.0,800.0,60.0,593.0,3200.0,30.0,15.0,0.0,,0.06153871734756655,476991.0,1750497.0,60.101,1.0,,5417.0,5718.0,small,1.0,no,1580.0,1518357306736.0,1518357306611.0,1518357301828.0,1518357312153.0,1518357300893.0,3.0
12.0,1048.0,4800.0,240.0,223.0,1600.0,270.0,3.0,0.0,,0.0624033521225121,476991.0,839533.0,60.101,null,,13925.0,4681.0,small,1.0,no,0.0,1518357346720.0,1518357346663.0,1518357343092.0,1518357360645.0,1518357341982.0,1.0
27.0,2095.0,800.0,90.0,75.0,4800.0,240.0,21.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,15183.0,hd1080,0.0,no,0.0,1518357388457.0,1518357388330.0,1518357375697.0,0.0,1518357373147.0,1.0
,1048.0,6400.0,240.0,75.0,,30.0,27.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,12309.0,hd1080,0.0,no,0.0,1518357416613.0,1518357416541.0,1518357408267.0,0.0,1518357404232.0,2.0
21.0,1048.0,1600.0,150.0,593.0,1600.0,210.0,18.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,8775.0,hd1080,0.0,no,0.0,1518357441158.0,1518357441111.0,1518357435741.0,0.0,1518357432336.0,1.0
18.0,350.0,3200.0,60.0,667.0,,120.0,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,8896.0,hd1080,0.0,no,0.0,1518357465389.0,1518357465307.0,1518357458713.0,0.0,1518357456411.0,2.0
15.0,1.0,6400.0,270.0,445.0,1600.0,210.0,27.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,13871.0,hd1080,0.0,no,0.0,1518357494407.0,1518357494379.0,1518357487650.0,0.0,1518357480508.0,2.0
21.0,1746.0,4800.0,150.0,223.0,3200.0,150.0,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,11571.0,hd1080,0.0,no,0.0,1518357521282.0,1518357521235.0,1518357514142.0,0.0,1518357509664.0,1.0
12.0,2095.0,4000.0,270.0,297.0,7200.0,270.0,27.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,28089.0,hd1080,0.0,no,0.0,1518357564937.0,1518357564890.0,1518357545331.0,0.0,1518357536801.0,1.0
9.0,350.0,7200.0,210.0,223.0,3200.0,270.0,3.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,6799.0,hd1080,0.0,no,0.0,1518357587700.0,1518357587682.0,1518357581171.0,0.0,1518357580883.0,1.0
15.0,1397.0,4000.0,180.0,371.0,,,,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,11356.0,hd1080,0.0,no,0.0,1518357614424.0,1518357614368.0,1518357604586.0,0.0,1518357603012.0,1.0
21.0,1.0,7200.0,120.0,371.0,4000.0,120.0,12.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,4559.0,hd1080,0.0,no,0.0,1518357634709.0,1518357634665.0,1518357630674.0,0.0,1518357630106.0,1.0
27.0,2793.0,,,741.0,3200.0,270.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,8016.0,hd1080,0.0,no,0.0,1518357658362.0,1518357658255.0,1518357653695.0,0.0,1518357650239.0,0.0
15.0,2095.0,800.0,60.0,149.0,6400.0,180.0,,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,14855.0,hd1080,0.0,no,0.0,1518357689283.0,1518357689146.0,1518357679062.0,0.0,1518357674291.0,1.0
15.0,1746.0,2400.0,210.0,593.0,1600.0,90.0,12.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,25848.0,hd1080,0.0,no,0.0,1518357730315.0,1518357730296.0,1518357722016.0,0.0,1518357704448.0,1.0
15.0,3491.0,3200.0,90.0,741.0,800.0,120.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518357763466.0,0.0,1518357745610.0,0.0
12.0,1746.0,5600.0,60.0,741.0,4800.0,,3.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,11732.0,hd1080,0.0,no,0.0,1518357787511.0,1518357787391.0,1518357778338.0,0.0,1518357775659.0,1.0
27.0,3142.0,,210.0,593.0,800.0,30.0,,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,19175.0,hd1080,0.0,no,0.0,1518357822048.0,1518357821957.0,1518357806161.0,0.0,1518357802782.0,1.0
,2095.0,4800.0,240.0,149.0,1600.0,180.0,3.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,9606.0,hd1080,0.0,no,0.0,1518357847587.0,1518357847519.0,1518357840532.0,0.0,1518357837913.0,1.0
18.0,2095.0,4000.0,210.0,519.0,3200.0,180.0,6.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,25110.0,hd1080,0.0,no,0.0,1518357888255.0,1518357888168.0,1518357877641.0,0.0,1518357863058.0,1.0
21.0,1746.0,4000.0,150.0,741.0,800.0,150.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,14891.0,hd1080,0.0,no,0.0,1518357919055.0,1518357919013.0,1518357911569.0,0.0,1518357904122.0,0.0
27.0,1746.0,800.0,150.0,149.0,1600.0,60.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518357940770.0,0.0,1518357934234.0,0.0
12.0,1746.0,5600.0,180.0,223.0,4800.0,60.0,9.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,13810.0,hd1080,0.0,no,0.0,1518357978275.0,1518357978160.0,1518357966389.0,0.0,1518357964350.0,1.0
3.0,1048.0,4000.0,30.0,519.0,3200.0,150.0,,0.0,,0.06255000000000001,476991.0,1750497.0,60.101,0.1260537736319649,,12976.0,5642.0,small,2.0,no,5100.0,1518357999258.0,1518357999152.0,1518357995369.0,1518358012234.0,1518357993510.0,1.0
18.0,3142.0,3200.0,150.0,593.0,7200.0,,,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,27901.0,hd1080,0.0,no,0.0,1518358053626.0,1518358053505.0,1518358035710.0,0.0,1518358025604.0,1.0
21.0,2793.0,1600.0,,1.0,1600.0,270.0,18.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,16680.0,hd1080,0.0,no,0.0,1518358086403.0,1518358086358.0,1518358077554.0,0.0,1518358069678.0,1.0
24.0,1397.0,7200.0,60.0,519.0,2400.0,210.0,9.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,26908.0,hd1080,0.0,no,0.0,1518358128719.0,1518358128685.0,1518358124416.0,0.0,1518358101777.0,1.0
3.0,699.0,800.0,150.0,445.0,7200.0,210.0,27.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,5739.0,hd1080,0.0,no,0.0,1518358149774.0,1518358149648.0,1518358146612.0,0.0,1518358143909.0,1.0
18.0,1397.0,800.0,240.0,519.0,7200.0,180.0,9.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,15484.0,hd1080,0.0,no,0.0,1518358180611.0,1518358180535.0,1518358171016.0,0.0,1518358165051.0,1.0
,1746.0,4000.0,150.0,223.0,6400.0,240.0,18.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,4808.0,hd1080,0.0,no,0.0,1518358201077.0,1518358200973.0,1518358198089.0,0.0,1518358196165.0,1.0
6.0,1048.0,2400.0,210.0,593.0,6400.0,150.0,6.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,3699.0,hd1080,0.0,no,0.0,1518358220065.0,1518358219941.0,1518358217327.0,0.0,1518358216242.0,1.0
12.0,1397.0,800.0,30.0,667.0,6400.0,120.0,12.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,12392.0,hd1080,0.0,no,0.0,1518358247794.0,1518358247742.0,1518358239436.0,0.0,1518358235350.0,1.0
,1397.0,4000.0,240.0,371.0,,210.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,9469.0,hd1080,0.0,no,0.0,1518358272983.0,1518358272931.0,1518358267132.0,0.0,1518358263462.0,1.0
6.0,1746.0,4800.0,240.0,1.0,800.0,90.0,15.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,8183.0,hd1080,0.0,no,0.0,1518358296816.0,1518358296779.0,1518358290528.0,0.0,1518358288596.0,2.0
12.0,2793.0,4000.0,210.0,593.0,6400.0,150.0,9.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,24015.0,hd1080,0.0,no,0.0,1518358336831.0,1518358336718.0,1518358323196.0,0.0,1518358312703.0,1.0
27.0,350.0,,180.0,371.0,7200.0,,18.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,9803.0,hd1080,0.0,no,0.0,1518358362679.0,1518358362595.0,1518358359709.0,0.0,1518358352792.0,1.0
15.0,699.0,,60.0,445.0,7200.0,270.0,24.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,8072.0,hd1080,0.0,no,0.0,1518358386148.0,1518358386021.0,1518358379178.0,0.0,1518358377949.0,1.0
21.0,1.0,3200.0,210.0,445.0,800.0,90.0,3.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,3939.0,hd1080,0.0,no,0.0,1518358406006.0,1518358405945.0,1518358402886.0,0.0,1518358402006.0,1.0
21.0,2444.0,4000.0,150.0,149.0,4000.0,120.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,10341.0,hd1080,0.0,no,0.0,1518358431562.0,1518358431524.0,1518358425007.0,0.0,1518358421183.0,1.0
12.0,2444.0,4800.0,210.0,667.0,,240.0,12.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,29083.0,hd1080,0.0,no,0.0,1518358476540.0,1518358476432.0,1518358454361.0,0.0,1518358447349.0,1.0
9.0,1746.0,5600.0,240.0,1.0,7200.0,180.0,,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,13881.0,hd1080,0.0,no,0.0,1518358506405.0,1518358506329.0,1518358500258.0,0.0,1518358492448.0,1.0
,1746.0,6400.0,30.0,519.0,,270.0,12.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,11569.0,hd1080,0.0,no,0.0,1518358533149.0,1518358533102.0,1518358525573.0,0.0,1518358521533.0,2.0
15.0,3142.0,4000.0,120.0,1.0,800.0,120.0,,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,20440.0,hd1080,0.0,no,0.0,1518358569081.0,1518358569059.0,1518358558607.0,0.0,1518358548619.0,1.0
27.0,1048.0,1600.0,210.0,445.0,4000.0,180.0,9.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,14339.0,hd1080,0.0,no,0.0,1518358599105.0,1518358599072.0,1518358588719.0,0.0,1518358584733.0,1.0
,1048.0,5600.0,90.0,75.0,5600.0,,9.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,5688.0,hd1080,0.0,no,0.0,1518358620608.0,1518358620562.0,1518358617218.0,0.0,1518358614874.0,1.0
18.0,1397.0,6400.0,180.0,667.0,800.0,,24.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,6788.0,hd1080,0.0,no,0.0,1518358642896.0,1518358642781.0,1518358638153.0,0.0,1518358635993.0,1.0
15.0,1397.0,6400.0,120.0,75.0,5600.0,270.0,,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,8658.0,hd1080,0.0,no,0.0,1518358666804.0,1518358666752.0,1518358661188.0,0.0,1518358658094.0,1.0
18.0,3491.0,3200.0,180.0,371.0,,210.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518358701079.0,0.0,1518358682223.0,0.0
15.0,3491.0,3200.0,210.0,149.0,1600.0,210.0,12.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,18084.0,hd1080,0.0,no,0.0,1518358730475.0,1518358730375.0,1518358725490.0,0.0,1518358712291.0,1.0
18.0,1397.0,3200.0,60.0,149.0,,210.0,24.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,29902.0,hd1080,0.0,no,0.0,1518358776375.0,1518358776259.0,1518358762737.0,0.0,1518358746357.0,1.0
6.0,2793.0,800.0,150.0,667.0,3200.0,210.0,3.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,11033.0,hd1080,0.0,no,0.0,1518358803639.0,1518358803509.0,1518358799475.0,0.0,1518358792476.0,1.0
12.0,1.0,3200.0,210.0,593.0,7200.0,90.0,24.0,0.0,,0.0624033521225121,476991.0,1750497.0,60.101,null,,6431.0,6782.0,tiny,1.0,no,0.0,1518358826356.0,1518358826342.0,1518358821917.0,1518358832787.0,1518358819560.0,2.0
6.0,350.0,1600.0,210.0,741.0,2400.0,120.0,9.0,0.0,,0.0624033521225121,476991.0,1750497.0,60.101,null,,11287.0,5092.0,small,1.0,no,0.0,1518358873727.0,1518358873674.0,1518358870346.0,1518358885014.0,1518358868582.0,1.0
18.0,1048.0,5600.0,240.0,519.0,5600.0,240.0,9.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,11095.0,hd1080,0.0,no,0.0,1518358908862.0,1518358908822.0,1518358900799.0,0.0,1518358897727.0,1.0
21.0,350.0,4000.0,90.0,297.0,7200.0,210.0,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,19455.0,hd1080,0.0,no,0.0,1518358944431.0,1518358944300.0,1518358934976.0,0.0,1518358924845.0,0.0
12.0,3142.0,7200.0,,223.0,3200.0,240.0,6.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,15045.0,hd1080,0.0,no,0.0,1518358975109.0,1518358975001.0,1518358963660.0,0.0,1518358959956.0,1.0
27.0,1.0,4000.0,30.0,445.0,,210.0,18.0,0.0,,0.0,476991.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518359010225.0,0.0,1518358991042.0,0.0
21.0,2095.0,800.0,120.0,519.0,1600.0,60.0,24.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,17745.0,hd1080,0.0,no,0.0,1518359038941.0,1518359038832.0,1518359023758.0,0.0,1518359021087.0,1.0
,3142.0,5600.0,120.0,371.0,7200.0,90.0,18.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,14507.0,hd1080,0.0,no,0.0,1518359068696.0,1518359068647.0,1518359061443.0,0.0,1518359054140.0,1.0
21.0,1397.0,1600.0,180.0,297.0,4800.0,30.0,27.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,26339.0,hd1080,0.0,no,0.0,1518359110618.0,1518359110565.0,1518359095250.0,0.0,1518359084226.0,1.0
3.0,2444.0,2400.0,90.0,593.0,,30.0,9.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,9992.0,hd1080,0.0,no,0.0,1518359136388.0,1518359136328.0,1518359132730.0,0.0,1518359126336.0,1.0
24.0,1048.0,4000.0,60.0,371.0,4800.0,210.0,9.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,29678.0,hd1080,0.0,no,0.0,1518359182152.0,1518359182103.0,1518359175868.0,0.0,1518359152425.0,1.0
15.0,1048.0,4800.0,210.0,519.0,5600.0,150.0,24.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,7571.0,hd1080,0.0,no,0.0,1518359205120.0,1518359205077.0,1518359199061.0,0.0,1518359197506.0,1.0
,1397.0,4000.0,270.0,667.0,5600.0,180.0,27.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,10406.0,hd1080,0.0,no,0.0,1518359231050.0,1518359230998.0,1518359228207.0,0.0,1518359220592.0,1.0
,699.0,6400.0,90.0,667.0,4800.0,240.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,5060.0,hd1080,0.0,no,0.0,1518359251830.0,1518359251775.0,1518359248016.0,0.0,1518359246715.0,2.0
21.0,2444.0,1600.0,90.0,667.0,2400.0,90.0,21.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,29257.0,hd1080,0.0,no,0.0,1518359297110.0,1518359297062.0,1518359270807.0,0.0,1518359267805.0,1.0
9.0,3491.0,2400.0,270.0,371.0,7200.0,240.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,25315.0,hd1080,0.0,no,0.0,1518359338284.0,1518359338249.0,1518359326252.0,0.0,1518359312934.0,0.0
24.0,3491.0,800.0,120.0,667.0,4000.0,120.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,,0.0,no,0.0,0.0,0.0,0.0,0.0,1518359354081.0,0.0
18.0,2793.0,3200.0,240.0,519.0,4800.0,240.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518359403431.0,0.0,1518359384158.0,0.0
24.0,2095.0,3200.0,150.0,223.0,4000.0,180.0,15.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,27445.0,hd1080,0.0,no,0.0,1518359441801.0,1518359441681.0,1518359433353.0,0.0,1518359414236.0,1.0
6.0,3491.0,5600.0,30.0,593.0,4000.0,270.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,,310000.0,22184.0,hd1080,0.0,no,0.0,1518359479591.0,1518359479566.0,1518359465552.0,0.0,1518359457382.0,0.0
18.0,1746.0,4800.0,270.0,297.0,2400.0,180.0,6.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,15258.0,hd1080,0.0,no,0.0,1518359510811.0,1518359510766.0,1518359499809.0,0.0,1518359495508.0,1.0
15.0,350.0,4800.0,120.0,371.0,5600.0,240.0,12.0,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,13485.0,hd1080,0.0,no,0.0,1518359540157.0,1518359540117.0,1518359530105.0,0.0,1518359526632.0,1.0
6.0,1048.0,1600.0,270.0,667.0,1600.0,150.0,6.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,5805.0,hd1080,0.0,no,0.0,1518359561640.0,1518359561560.0,1518359557708.0,0.0,1518359555755.0,1.0
,1746.0,1600.0,270.0,519.0,4800.0,120.0,12.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,5667.0,hd1080,0.0,no,0.0,1518359582623.0,1518359582512.0,1518359579444.0,0.0,1518359576845.0,1.0
12.0,1746.0,,30.0,149.0,800.0,180.0,18.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,18146.0,hd1080,0.0,no,0.0,1518359616104.0,1518359616087.0,1518359612320.0,0.0,1518359597941.0,1.0
24.0,3142.0,2400.0,150.0,667.0,800.0,30.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,310000.0,hd1080,0.0,no,0.0,0.0,0.0,1518359644802.0,0.0,1518359632033.0,0.0
15.0,1397.0,1600.0,240.0,371.0,2400.0,,3.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,9347.0,hd1080,0.0,no,0.0,1518359671518.0,1518359671466.0,1518359663758.0,0.0,1518359662119.0,1.0
24.0,1397.0,1600.0,180.0,741.0,,210.0,,0.0,,0.0,476991.0,839533.0,60.101,0.0,,310000.0,26840.0,hd1080,0.0,no,0.0,1518359714176.0,1518359714086.0,1518359706001.0,0.0,1518359687246.0,1.0
6.0,1397.0,6400.0,270.0,371.0,6400.0,30.0,18.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,4698.0,hd1080,0.0,no,0.0,1518359734081.0,1518359734040.0,1518359731263.0,0.0,1518359729342.0,1.0
21.0,2444.0,4800.0,270.0,667.0,,270.0,12.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,21487.0,hd1080,0.0,no,0.0,1518359771053.0,1518359771001.0,1518359759726.0,0.0,1518359749514.0,1.0
15.0,2444.0,4800.0,90.0,371.0,1600.0,150.0,21.0,0.0,,0.0,476991.0,1750497.0,60.101,0.0,,310000.0,15855.0,hd1080,0.0,no,0.0,1518359802612.0,1518359802499.0,1518359789712.0,0.0,1518359786644.0,1.0
